X,name,year,month,province,meantemp,rain,humi,number,seq,SO2,NO2,PM10,CO,O3_8h,PM2.5,beta_cases,beta_smooth_2,beta_smooth_3,beta_smooth_4,beta_smooth_5,sunlight,population,,,,
159,廣東,2018,3,Guangdong,19.68,50.26,77.08,455,63,11,32,56,0.8,109,36,41.48946457,30.49088706,31.32104493,29.69606901,29.36414319,156.2,113460000,,,,
160,廣東,2018,4,Guangdong,22.4,NA,79.3,834,64,11,28,63,0.8,100,35,32.98136068,37.23541263,34.16908839,30.49989368,29.86187946,92.7,113460000,,,,
161,廣東,2018,5,Guangdong,27.62,104.85,79.67,713,65,9,21,40,0.7,103,22,28.03643993,30.50890031,29.44254106,32.45427194,31.00648494,214.09,113460000,,,,
162,廣東,2018,6,Guangdong,27.6,394.91,83.87,516,66,9,20,36,0.7,99,20,27.30982257,27.67313125,26.85386648,28.38574003,27.92242685,145.57,113460000,,,,
163,廣東,2018,7,Guangdong,28.56,230.17,83.04,314,67,9,19,35,0.7,84,18,25.21533695,26.26257976,26.19811121,26.65769339,27.39812633,196.85,113460000,,,,
164,廣東,2018,8,Guangdong,27.9,386.7,86.33,167,68,9,22,38,0.8,101,22,26.06917412,25.64225553,27.21478972,27.23854793,28.78500664,138.95,113460000,,,,
165,廣東,2018,9,Guangdong,27.08,206.25,82.15,146,69,10,22,44,0.8,109,25,30.3598581,28.21451611,30.46662456,29.15380265,30.67685994,175.43,113460000,,,,
166,廣東,2018,10,Guangdong,22.98,66.42,75.01,173,70,13,31,59,0.8,127,36,34.97084146,32.66534978,34.03326288,32.04224069,31.81434027,173.63,113460000,,,,
167,廣東,2018,11,Guangdong,20.66,64.32,81.4,368,71,12,35,59,0.9,92,37,36.76908907,35.86996526,34.21422305,33.25063181,31.80284911,121.03,113460000,,,,
168,廣東,2018,12,Guangdong,15.97,21.72,80.76,416,72,10,33,52,0.9,61,33,30.90273863,33.83591385,31.22784866,32.16359686,30.91641098,83.53,113460000,,,,
169,廣東,2019,1,Guangdong,15,2,78,353,73,7,54,69,1.19,64,48,26.01171829,28.45722846,27.61404145,29.90280336,31.62880429,100.1,115210000,,,,
170,廣東,2019,2,Guangdong,18,164.6,86,147,74,5,35,42,0.95,52,26,25.92766744,25.96969286,30.15739792,30.3437331,30.58683507,32.1,115210000,,,,
171,廣東,2019,3,Guangdong,19.4,180.7,89,261,75,6,52,52,0.88,69,29,38.53280804,32.23023774,32.0065728,30.50785917,30.17831115,57.1,115210000,,,,
172,廣東,2019,4,Guangdong,23.4,412.8,90,369,76,6,47,42,0.81,73,24,31.55924293,35.04602549,32.98405668,31.21995937,30.88215609,43.6,115210000,,,,
173,廣東,2019,5,Guangdong,24.8,349.6,86,309,77,6,39,37,0.74,92,21,28.86011906,30.20968099,29.983435,32.12077826,30.84086311,61.9,115210000,,,,
174,廣東,2019,6,Guangdong,28,459.5,84,267,78,5,34,30,0.68,101,16,29.530943,29.19553103,28.03742153,28.91787688,28.5760952,114.3,115210000,,,,
175,廣東,2019,7,Guangdong,28.7,260.5,84,189,79,6,32,36,0.65,98,19,25.72120252,27.62607276,27.487038,27.83030826,29.31619759,136.1,115210000,,,,
176,廣東,2019,8,Guangdong,28.3,479.9,86,96,80,6,36,41,0.73,130,23,27.20896846,26.46508549,29.39664197,29.43021723,30.70499813,186.4,115210000,,,,
177,廣東,2019,9,Guangdong,26.7,104.6,79,134,81,7,41,54,0.75,153,30,35.25975492,31.23436169,32.75761504,30.99851191,32.93814994,258.3,115210000,,,,
178,廣東,2019,10,Guangdong,24.1,39.5,78,191,82,8,42,66,0.83,154,39,35.80412175,35.53193833,37.25352624,34.7423868,35.79257368,222.1,115210000,,,,
179,廣東,2019,11,Guangdong,19.5,NA,72,462,83,9,57,84,0.83,142,42,40.69670206,38.2504119,38.83138167,37.93847498,33.67118217,269.5,115210000,,,,
180,廣東,2019,12,Guangdong,16,5.6,69,1115,84,10,68,85,0.98,86,42,39.99332119,40.34501162,32.43067805,33.27403898,28.33293994,177,115210000,,,,
181,廣東,2020,1,Guangdong,15.8,22.4,76,880,85,6,44,53,0.93,80,29,16.60201091,28.29766605,21.72129197,26.46514449,29.56436098,118.7,126240000,,,,
182,廣東,2020,2,Guangdong,16.1,124.9,82,24,86,5,30,35,0.73,81,24,8.568543816,12.58527736,22.37726055,26.78127571,27.0139376,98.2,126240000,,,,
183,廣東,2020,3,Guangdong,20,151.6,84,44,87,6,39,39,0.73,66,21,41.96122694,25.26488538,26.15811863,23.7690917,25.36223855,52.1,126240000,,,,
184,廣東,2020,4,Guangdong,20,125.7,81,42,88,8,48,53,0.81,109,27,27.94458513,34.95290604,33.88021267,27.55229546,28.35184266,125.6,126240000,,,,
185,廣東,2020,5,Guangdong,27.1,545.5,84,40,89,6,33,37,0.71,114,18,31.73482594,29.83970554,30.40981417,33.29766737,33.23303091,95.7,126240000,,,,
186,廣東,2020,6,Guangdong,28.2,262.7,84,43,90,6,28,26,0.63,85,12,31.55003145,31.6424287,32.0864475,31.05098191,31.14090248,133.4,126240000,,,,
187,廣東,2020,7,Guangdong,30.3,67.5,74,47,91,6,24,28,0.58,110,12,32.97448511,32.26225828,32.0083671,31.93998181,31.53213943,207.1,126240000,,,,
188,廣東,2020,8,Guangdong,28.4,226.5,83,59,92,7,31,33,0.64,122,18,31.50058475,32.23753493,31.45861325,31.4814678,32.37618193,187.8,126240000,,,,
189,廣東,2020,9,Guangdong,27,345,88,46,93,7,39,38,0.81,108,21,29.90076989,30.70067732,32.45213103,32.58271955,33.22585929,119.5,126240000,,,,
190,廣東,2020,10,Guangdong,23.4,12.2,75,66,94,8,33,50,0.78,113,28,35.95503845,32.92790417,33.8847422,33.28870284,34.72051425,160.3,126240000,,,,
191,廣東,2020,11,Guangdong,21.2,4.4,73,103,95,9,44,62,0.83,114,32,35.79841828,35.87672836,37.40040553,35.52549662,35.52549662,195.8,126240000,,,,
192,廣東,2020,12,Guangdong,14.6,1.9,69,206,96,9,45,63,0.91,78,35,40.44775987,38.12308907,38.12308907,37.40040553,37.40040553,147.5,126240000,,,,
193,廣西,2013,1,Guangxi,11.67,28.48,79.21,22,1,26,51,131,1.7,33,103,4.384562703,4.384562703,12.48883697,12.48883697,16.13670735,28.72,47190000,,,,
194,廣西,2013,2,Guangxi,15.66,25.6,83.92,16,2,11,26,52,1.2,54,39,20.59311124,12.48883697,16.13670735,16.13670735,18.33553012,49.66,47190000,,,,
195,廣西,2013,3,Guangxi,20.49,95.38,75.75,17,3,16,32,91,1.1,84,57,23.43244811,22.01277968,22.98585259,18.33553012,18.63736003,110.04,47190000,,,,
196,廣西,2013,4,Guangxi,21.7,132.98,80.08,22,4,15,31,74,1.1,73,48,24.93199843,24.18222327,22.73637541,22.20055937,22.19973115,83.81,47190000,,,,
197,廣西,2013,5,Guangxi,25.8,188.59,80.83,24,5,11,29,57,1.1,87,33,19.84467969,22.38833906,22.32436546,22.60138612,22.56121336,127.95,47190000,,,,
198,廣西,2013,6,Guangxi,27.58,183.02,77.17,12,6,12,24,50,0.9,91,27,22.19641826,21.02054898,21.4805401,22.34340468,20.69158306,161.21,47190000,,,,
199,廣西,2013,7,Guangxi,27.99,159.67,78.21,28,7,10,19,39,0.9,68,21,22.40052234,22.2984703,19.56041239,19.63147921,21.58764331,186.11,47190000,,,,
200,廣西,2013,8,Guangxi,28,239.27,78.58,5,8,11,30,56,0.8,82,31,14.08429657,18.24240945,21.9657062,22.02338421,22.14038346,181.54,47190000,,,,
201,廣西,2013,9,Guangxi,25.74,140.95,77.75,11,9,17,37,78,1,96,47,29.41229969,21.74829813,22.03499223,22.12637476,23.63209494,149.19,47190000,,,,
202,廣西,2013,10,Guangxi,22.66,28.75,68.33,11,10,30,49,136,1.2,128,87,22.60838044,26.01034007,27.2252186,23.93998809,24.58167964,161.45,47190000,,,,
203,廣西,2013,11,Guangxi,19.15,144.7,72.17,23,11,26,50,109,1.3,80,69,29.65497567,26.13167806,26.47060065,27.20602541,24.92632637,111.86,47190000,,,,
204,廣西,2013,12,Guangxi,12.07,104.01,67.04,49,12,40,53,150,1.4,55,105,27.14844585,28.40171076,24.20365057,23.80483304,22.69163677,157.23,47190000,,,,
205,廣西,2014,1,Guangxi,13.18,6.16,70.79,40,13,37,46,154,1.6,116,117,15.80753019,21.47798802,20.39827591,22.71245085,24.82042848,138.42,47540000,,,,
206,廣西,2014,2,Guangxi,12.48,37.95,78.5,8,14,17,25,70,1.2,81,53,18.23885171,17.02319095,22.43290696,23.61179168,22.41137998,50.91,47540000,,,,
207,廣西,2014,3,Guangxi,16.78,84.08,85.71,44,15,20,27,78,1.2,62,51,33.25233899,25.74559535,23.03364128,21.22711351,21.61794147,31.89,47540000,,,,
208,廣西,2014,4,Guangxi,22.72,146.17,83.92,26,16,19,24,69,1.2,78,41,17.60973315,25.43103607,24.68110848,23.07054429,22.6213941,46.79,47540000,,,,
209,廣西,2014,5,Guangxi,25.9,172.52,80.33,25,17,18,23,72,1.2,96,39,23.18125331,20.39549323,20.53859326,23.71702969,23.39741205,127.35,47540000,,,,
210,廣西,2014,6,Guangxi,27.87,237.96,82.21,19,18,15,20,63,1.1,101,37,20.82479332,22.00302331,22.04166269,20.93368031,20.86271599,121.91,47540000,,,,
211,廣西,2014,7,Guangxi,28.34,219.93,80.92,17,19,17,19,51,0.9,82,25,22.11894145,21.47186739,21.17419783,21.6759617,22.38502017,194.71,47540000,,,,
212,廣西,2014,8,Guangxi,27.47,202.94,82.29,13,20,15,20,50,0.9,89,25,20.57885872,21.34890008,22.63968473,22.18596188,23.25622466,173.59,47540000,,,,
213,廣西,2014,9,Guangxi,27.28,134.98,78.25,12,21,18,22,61,1,102,35,25.22125403,22.90005638,24.44579618,23.8640825,24.1998177,196.6,47540000,,,,
214,廣西,2014,10,Guangxi,24.2,75.18,73.08,27,22,25,32,112,1.2,142,75,27.53727579,26.37926491,26.10042945,24.72003677,25.64019735,187.2,47540000,,,,
215,廣西,2014,11,Guangxi,19.06,88.74,80.17,32,23,24,29,83,1.2,82,55,25.54275852,26.54001716,27.46695799,26.905532,25.57191586,79.69,47540000,,,,
216,廣西,2014,12,Guangxi,12.7,45.32,68.21,81,24,32,38,102,1.2,88,68,29.32083967,27.4317991,25.03368316,25.65958132,24.15357069,115.44,47540000,,,,
217,廣西,2015,1,Guangxi,13.64,57.6,77.12,84,25,25,33,106,1.4,73,74,20.23745129,24.77914548,22.56260637,23.30764441,23.3954988,104.71,47960000,,,,
218,廣西,2015,2,Guangxi,15.86,31.56,79.46,39,26,16,26,96,1.4,65,72,18.12952816,19.18348973,20.70463193,22.85868387,23.43583048,71.17,47960000,,,,
219,廣西,2015,3,Guangxi,18.08,41.32,84.88,31,27,15,20,61,1.2,55,42,23.74691635,20.93822225,22.54028715,21.96457819,21.9163104,42.91,47960000,,,,
220,廣西,2015,4,Guangxi,22.9,44.18,72.17,47,28,19,20,72,1.1,100,44,25.74441694,24.74566665,23.73819084,22.33602517,22.0151494,149.42,47960000,,,,
221,廣西,2015,5,Guangxi,26.85,194.07,81.71,46,29,15,16,50,1,85,28,21.72323924,23.73382809,22.73310084,22.98655472,22.57541478,125.82,47960000,,,,
222,廣西,2015,6,Guangxi,28.33,198.03,81.54,33,30,13,13,39,0.8,75,20,20.73164633,21.22744279,21.1285802,22.28253938,22.16115759,155.16,47960000,,,,
223,廣西,2015,7,Guangxi,27.42,216.91,80.25,24,31,14,14,46,0.9,85,28,20.93085501,20.83125067,21.11271058,21.26534275,21.81673407,136.25,47960000,,,,
224,廣西,2015,8,Guangxi,27.76,191.5,80.79,18,32,17,16,55,0.9,91,32,21.6756304,21.30324271,22.20959493,21.84010778,22.53948363,164.78,47960000,,,,
225,廣西,2015,9,Guangxi,26.24,212.14,84.79,18,33,16,16,50,1,80,31,24.02229938,22.84896489,23.6783056,22.99144295,23.6959673,112.24,47960000,,,,
226,廣西,2015,10,Guangxi,23.39,120.57,78.12,23,34,22,24,73,1,102,45,25.33698701,24.6796432,25.29111703,24.38724538,24.49647898,164.5,47960000,,,,
227,廣西,2015,11,Guangxi,19.95,159.28,85.04,33,35,19,21,47,1.2,60,30,26.5140647,25.92552586,25.5948217,25.20169112,23.47552047,75.98,47960000,,,,
228,廣西,2015,12,Guangxi,13.5,123.38,81.71,50,36,17,23,52,1.1,50,34,24.93341338,25.72373904,22.67277198,23.33882574,22.77207893,45.37,47960000,,,,
229,廣西,2016,1,Guangxi,12.26,137.44,83.62,30,37,16,25,57,1.2,51,39,16.57083785,20.75212561,20.66978097,22.13085191,24.25383582,NA,48380000,,,,
230,廣西,2016,2,Guangxi,12.47,20.03,70.62,10,38,17,23,73,1,78,51,20.50509169,18.53796477,23.27390034,23.6887786,23.77435128,97.26,48380000,,,,
231,廣西,2016,3,Guangxi,17.2,56.68,80.92,33,39,17,27,69,1,71,46,32.74577149,26.62543159,25.78916839,23.48458575,23.76613921,52.26,48380000,,,,
232,廣西,2016,4,Guangxi,23.62,133.09,82.08,44,40,15,20,58,1,80,36,24.11664198,28.43120674,27.25158884,25.56496455,24.76660437,72.67,48380000,,,,
233,廣西,2016,5,Guangxi,25.73,181.15,79.88,58,41,13,18,51,0.9,83,30,24.89235305,24.50449752,23.52738622,25.83198254,24.62894956,128.89,48380000,,,,
234,廣西,2016,6,Guangxi,28.32,240.1,79.96,50,42,13,14,35,0.8,76,19,21.57316363,23.23275834,22.09411143,22.59974407,22.25057233,175.7,48380000,,,,
235,廣西,2016,7,Guangxi,28.82,144.27,79.25,34,43,13,14,38,0.8,71,21,19.81681763,20.69499063,20.74795554,21.78405492,22.88618868,183.79,48380000,,,,
236,廣西,2016,8,Guangxi,28.1,246.12,80.92,19,44,13,15,43,0.8,87,26,20.85388538,20.3353515,22.65514223,22.38464758,23.22749185,161.99,48380000,,,,
237,廣西,2016,9,Guangxi,26.83,144.02,76.29,25,45,15,18,58,0.8,102,39,27.2947237,24.07430454,24.915826,23.64107391,24.40003539,140.31,48380000,,,,
238,廣西,2016,10,Guangxi,24.72,3.46,73.66,42,46,15,18,55,0.8,90,36,26.59886892,26.94679631,27.10982464,25.54583983,25.84453919,153.1,48380000,,,,
239,廣西,2016,11,Guangxi,18.56,93.98,80.29,60,47,15,22,55,0.9,65,34,27.43588131,27.01737512,27.02469562,27.09220264,25.38587146,95.99,48380000,,,,
240,廣西,2016,12,Guangxi,15.94,23.64,71.79,120,48,19,33,90,1.1,87,61,27.03933663,27.23760897,24.34525489,24.90865839,24.43406214,130.37,48380000,,,,
241,廣西,2017,1,Guangxi,14.51,71.63,79.2,85,49,16,27,90,1.2,76,68,18.56054671,22.79994167,22.71185348,23.89286044,24.50132267,70.13,48850000,,,,
242,廣西,2017,2,Guangxi,14.71,24.81,71.46,44,50,15,24,75,1,82,55,22.5356771,20.54811191,22.6771318,23.76768301,23.40070147,64.78,48850000,,,,
243,廣西,2017,3,Guangxi,16.53,143.99,83.56,87,51,14,24,58,1,58,38,26.93517158,24.73542434,23.80120801,22.49104268,23.19819828,38.18,48850000,,,,
244,廣西,2017,4,Guangxi,21.87,83.57,76.65,62,52,14,22,60,0.9,87,37,21.93277533,24.43397346,24.96492253,24.35761117,23.46967911,102.59,48850000,,,,
245,廣西,2017,5,Guangxi,24.84,204.13,77.45,92,53,14,22,53,0.9,100,32,26.02682068,23.97979801,22.62584895,23.70317961,22.68749182,157.4,48850000,,,,
246,廣西,2017,6,Guangxi,26.91,375.2,84.84,65,54,12,18,38,0.8,71,20,19.91795084,22.97238576,21.52317073,21.62557188,21.06929706,103.17,48850000,,,,
247,廣西,2017,7,Guangxi,27.46,321.85,83.64,35,55,11,17,41,0.8,74,23,18.62474067,19.27134575,19.1289631,20.85342749,21.83058322,155.42,48850000,,,,
248,廣西,2017,8,Guangxi,27.72,331.29,83.36,15,56,11,17,39,0.8,74,20,18.84419779,18.73446923,21.06938152,20.78152385,22.42752689,162.71,48850000,,,,
249,廣西,2017,9,Guangxi,27.61,133.6,81.53,14,57,14,20,50,0.9,92,28,25.7392061,22.29170195,24.53164765,23.0549209,24.41137541,182.58,48850000,,,,
250,廣西,2017,10,Guangxi,22.78,98.14,75.92,26,58,14,21,58,1,102,36,29.01153906,27.37537258,28.19597953,25.8580341,26.553927,161.79,48850000,,,,
251,廣西,2017,11,Guangxi,17.76,68.38,79.48,52,59,15,27,70,1,77,47,29.83719343,29.42436625,29.39541037,28.48135931,26.4144758,73.94,48850000,,,,
252,廣西,2017,12,Guangxi,13.28,31.69,69.35,122,60,18,34,89,1.1,84,62,29.33749863,29.58734603,25.77387795,26.58329323,24.88020485,102.97,48850000,,,,
253,廣西,2018,1,Guangxi,12.02,66.54,78.43,109,61,16,32,84,1.2,69,58,18.14694178,23.74222021,21.85076392,23.8473713,25.58601897,41.41,49260000,,,,
254,廣西,2018,2,Guangxi,13.4,11.16,68.68,28,62,14,24,86,1,82,61,18.06785134,18.10739656,22.9184676,24.52322536,24.53979085,60.8,49260000,,,,
255,廣西,2018,3,Guangxi,19.16,93.55,78.22,66,63,15,26,69,1,90,44,32.54060968,25.30423051,25.07150462,23.34036391,23.07369588,117.72,49260000,,,,
256,廣西,2018,4,Guangxi,21.81,NA,77.27,99,64,15,23,74,0.9,90,39,24.60605283,28.57333126,26.3845621,24.30538441,24.01302058,95.79,49260000,,,,
257,廣西,2018,5,Guangxi,26.72,176.77,79.41,86,65,12,17,43,0.8,86,23,22.00702379,23.30653831,23.15221397,25.49931289,25.15035386,172.27,49260000,,,,
258,廣西,2018,6,Guangxi,26.93,270.37,81.58,64,66,10,16,40,0.9,88,22,22.84356527,22.42529453,22.86836893,23.3027899,22.96169474,136.88,49260000,,,,
259,廣西,2018,7,Guangxi,27.94,248.07,82.13,69,67,11,16,38,0.8,77,20,23.75451772,23.2990415,22.73179902,22.55060521,22.39133238,176.51,49260000,,,,
260,廣西,2018,8,Guangxi,27.53,248.69,83.42,49,68,12,17,44,0.9,89,25,21.59731407,22.6759159,22.36869094,22.48740953,23.23512546,163.61,49260000,,,,
261,廣西,2018,9,Guangxi,26.1,179.99,80.07,40,69,12,18,49,0.8,92,28,21.75424104,21.67577756,23.19251477,23.33301551,24.81814921,163.74,49260000,,,,
262,廣西,2018,10,Guangxi,21.08,92.56,78.66,32,70,14,24,61,1,100,35,26.2259892,23.99011512,26.24630475,25.08405708,24.32175553,122.67,49260000,,,,
263,廣西,2018,11,Guangxi,18.16,41.62,80.35,96,71,15,29,66,1,79,40,30.75868402,28.49233661,26.08574084,25.00286589,23.95033417,125.99,49260000,,,,
264,廣西,2018,12,Guangxi,13,52.05,83.99,82,72,12,25,51,1.1,46,34,21.27254931,26.01561666,23.92381354,24.49935746,23.95233468,51.45,49260000,,,,
265,廣西,2019,1,Guangxi,12.4,40.3,84, ,73,9,36,56,1.19,39,37,19.7402073,20.5063783,20.92566673,23.38392106,24.64386661,29.8,49600000,,,,
266,廣西,2019,2,Guangxi,14.1,57.9,88,26,74,8,23,45,1.08,36,31,21.76424359,20.75222545,23.72936658,23.11516226,23.21184208,50,49600000,,,,
267,廣西,2019,3,Guangxi,17.9,112.1,87,52,75,8,34,52,0.92,45,31,29.68364883,25.72394621,25.0154846,23.69666527,24.21654073,56,49600000,,,,
268,廣西,2019,4,Guangxi,23.8,95.9,86,57,76,7,24,47,0.78,65,25,23.59856137,26.6411051,26.52608425,25.33562409,24.99156476,105.7,49600000,,,,
269,廣西,2019,5,Guangxi,24.8,126.7,83,64,77,8,25,48,0.75,71,25,26.29604254,24.94730196,24.50331046,25.79839505,24.37153324,119.9,49600000,,,,
270,廣西,2019,6,Guangxi,27.9,289,85,81,78,6,20,34,0.68,77,16,23.61532745,24.955685,22.85848534,23.04350434,22.84232724,145.1,49600000,,,,
271,廣西,2019,7,Guangxi,28.1,235.2,86,40,79,6,20,34,0.72,75,17,18.66408601,21.13970673,21.43901077,22.65326871,23.81666513,156.7,49600000,,,,
272,廣西,2019,8,Guangxi,28.6,210.6,82,25,80,8,24,43,0.7,98,23,22.03761885,20.35085243,23.05731854,23.19682077,24.80097285,194.3,49600000,,,,
273,廣西,2019,9,Guangxi,27.5,12.9,69,29,81,11,32,64,0.78,126,36,28.47025077,25.25393481,27.24181693,25.0973842,25.7783541,243.9,49600000,,,,
274,廣西,2019,10,Guangxi,23.8,31.4,75,78,82,10,29,56,0.83,89,31,31.21758118,29.84391598,29.39668855,27.55692113,27.69182839,155.3,49600000,,,,
275,廣西,2019,11,Guangxi,20,7,67,128,83,13,41,81,0.88,95,47,28.50223371,29.85990744,29.31709077,29.10538077,26.20157736,155.9,49600000,,,,
276,廣西,2019,12,Guangxi,15.8,3.6,64,263,84,14,43,75,0.95,65,44,28.23145744,28.36684557,23.77335161,25.634409,22.81201844,150.7,49600000,,,,
277,廣西,2020,1,Guangxi,15.4,40.8,78,138,85,9,24,48,0.84,62,32,14.58636368,21.40891056,18.11342577,20.71062775,22.00594835,71.5,50190000,,,,
278,廣西,2020,2,Guangxi,16.5,58.5,79,14,86,7,17,46,0.76,68,35,11.52245619,13.05440993,17.7653502,20.38187701,21.95611603,62.6,50190000,,,,
279,廣西,2020,3,Guangxi,19,182.2,86,11,87,7,24,41,0.79,50,26,27.18723075,19.35484347,22.32091968,20.38728068,21.13648093,41.5,50190000,,,,
280,廣西,2020,4,Guangxi,19.7,104.9,79,20,88,10,31,52,0.8,76,29,28.2530721,27.72015142,26.52452826,22.77401024,23.10601472,87.9,50190000,,,,
281,廣西,2020,5,Guangxi,27.4,155.3,79,23,89,7,22,45,0.75,106,24,24.13328192,26.19317701,25.60679556,26.00190435,25.58824109,201.4,50190000,,,,
282,廣西,2020,6,Guangxi,28.5,119.8,83,21,90,5,17,31,0.61,75,14,24.43403265,24.28365729,24.16696754,25.18849368,24.81510589,168.5,50190000,,,,
283,廣西,2020,7,Guangxi,29.2,39.4,80,23,91,6,17,33,0.6,82,16,23.93358806,24.18381035,23.89639181,23.95561433,24.37345268,218.5,50190000,,,,
284,廣西,2020,8,Guangxi,27.6,177.3,84,17,92,7,21,32,0.55,77,16,23.32155471,23.62757138,24.43331628,24.43349537,24.34626096,169.8,50190000,,,,
285,廣西,2020,9,Guangxi,26.6,103.4,84,22,93,8,21,36,0.68,80,20,26.04480608,24.68318039,24.45456136,24.32431803,25.07332192,123.1,50190000,,,,
286,廣西,2020,10,Guangxi,22.1,88.8,75,20,94,10,25,46,0.67,79,24,23.99732329,25.02106468,26.03715561,25.35825538,25.83175881,106.6,50190000,,,,
287,廣西,2020,11,Guangxi,20.2,1,71,27,95,12,35,69,0.83,82,37,28.06933747,26.03333038,26.59747776,26.45930984,26.45930984,123.6,50190000,,,,
288,廣西,2020,12,Guangxi,13.4,1.6,67,44,96,10,35,73,0.96,71,44,27.72577252,27.89755499,27.89755499,26.59747776,26.59747776,117.6,50190000,,,,
289,雲南,2013,1,Yunnan,10.01,7.95,64.81,80,1,38,63,130,2,35,67,4.248853126,4.248853126,13.76699523,13.76699523,19.69305113,213.99,46870000,,,,
290,雲南,2013,2,Yunnan,14.69,9.55,55.03,47,2,37,31,60,1.5,88,36,23.28513734,13.76699523,19.69305113,19.69305113,21.867288,232.06,46870000,,,,
291,雲南,2013,3,Yunnan,16.61,22.63,54.84,96,3,34,39,99,1.7,110,55,31.54516291,27.41515013,27.74009963,21.867288,22.12043579,241.54,46870000,,,,
292,雲南,2013,4,Yunnan,18.75,40.47,57.56,222,4,29,44,100,1.7,115,53,28.38999862,29.96758077,27.68939616,26.58833146,25.83454224,220.31,46870000,,,,
293,雲南,2013,5,Yunnan,20.65,118.22,69.06,224,5,20,34,60,1,99,27,23.13302695,25.76151279,24.78080366,26.47189347,24.94421611,194.29,46870000,,,,
294,雲南,2013,6,Yunnan,22.64,120.84,69.66,193,6,21,33,54,0.9,96,27,22.81938539,22.97620617,21.59530634,23.29397941,22.73130957,189.88,46870000,,,,
295,雲南,2013,7,Yunnan,22.12,142.06,79.69,118,7,15,27,42,0.8,52,20,18.83350668,20.82644603,20.71117409,21.31663731,22.66331697,115.27,46870000,,,,
296,雲南,2013,8,Yunnan,21.48,190.8,79.44,49,8,22,33,54,0.8,67,30,20.4806302,19.65706844,22.45472416,22.54588947,22.96328921,157.83,46870000,,,,
297,雲南,2013,9,Yunnan,20.08,115.98,79.03,72,9,24,38,72,0.9,80,40,28.05003561,24.26533291,24.38785132,22.99926516,23.42538493,135.81,46870000,,,,
298,雲南,2013,10,Yunnan,16.65,104.86,78,82,10,24,43,76,1.2,70,41,24.63288815,26.34146188,25.93759592,24.57335449,24.43007774,137.94,46870000,,,,
299,雲南,2013,11,Yunnan,13.94,5.6,71.66,91,11,27,44,94,1.2,51,41,25.12986401,24.88137608,24.53990763,25.41743962,24.42780832,211.04,46870000,,,,
300,雲南,2013,12,Yunnan,8.97,43.72,72.66,91,12,27,43,97,1.7,32,58,23.85697073,24.49341737,23.15203928,23.5222515,23.67295162,180.21,46870000,,,,
301,雲南,2014,1,Yunnan,9.9,5.99,65.34,66,13,31,30,82,1.9,77,46,20.4692831,22.16312692,22.86733531,23.43296749,24.8689484,231.76,47140000,,,,
302,雲南,2014,2,Yunnan,12.33,20.1,59.31,40,14,23,27,56,1.2,82,31,24.27575211,22.3725176,25.11930242,24.8037195,25.02710349,216.33,47140000,,,,
303,雲南,2014,3,Yunnan,15.99,27.09,56.56,95,15,30,33,85,1.6,96,45,30.61287206,27.44431208,26.93642121,25.31963668,25.59431096,244.41,47140000,,,,
304,雲南,2014,4,Yunnan,19.68,25.21,54.97,112,16,29,32,94,1.9,122,52,25.92063945,28.26675576,27.7421732,26.87556793,25.65471631,248.26,47140000,,,,
305,雲南,2014,5,Yunnan,21.87,61.71,61.78,179,17,18,22,55,1.4,107,29,26.69300809,26.30682377,24.46165247,25.99945737,25.23095312,234.5,47140000,,,,
306,雲南,2014,6,Yunnan,22.7,164.18,74.34,124,18,14,19,38,1.3,81,22,20.77130985,23.73215897,23.2070847,23.88547339,23.62392099,144.78,47140000,,,,
307,雲南,2014,7,Yunnan,22.12,215.41,81.22,83,19,19,21,43,1.1,69,23,22.15693616,21.46412301,21.83531914,23.04974138,23.62051523,135.94,47140000,,,,
